model_number,marginal_log_mean,conditional_log_mean,marginal_mean_ll,conditional_mean_ll,marginal_var_ll,conditional_var_ll
1.0000000000e+00,-1.4037721419e+01,-1.3689052499e+01,-1.4066886906e+01,-1.3825419598e+01,6.0008062462e-02,3.3768557319e-01
1.0000000000e+00,-1.6244437429e+01,-1.5706303526e+01,-1.6255154347e+01,-1.5873383789e+01,2.1620047609e-02,4.5948379655e-01
1.0000000000e+00,-1.4237992037e+01,-1.3843756513e+01,-1.4257685199e+01,-1.3971288096e+01,4.0014802810e-02,3.2615291163e-01
1.0000000000e+00,-1.7409440099e+01,-1.6371404716e+01,-1.7629353557e+01,-1.6816193318e+01,6.0000322124e-01,1.2799515360e+00
1.0000000000e+00,-1.7480585625e+01,-1.6225170015e+01,-1.7771666476e+01,-1.6952651815e+01,8.0566671049e-01,1.8890594274e+00
1.0000000000e+00,-1.6394440897e+01,-1.5533650162e+01,-1.6781673058e+01,-1.6053774648e+01,1.2187129237e+00,1.5917904986e+00
1.0000000000e+00,-1.4307225066e+01,-1.4007923284e+01,-1.4321526099e+01,-1.4113383649e+01,2.8842451409e-02,2.7193698720e-01
1.0000000000e+00,-1.7892760955e+01,-1.6729452842e+01,-1.7993229832e+01,-1.7133229863e+01,2.2616694668e-01,1.1624706267e+00
1.0000000000e+00,-1.6975542487e+01,-1.6056248425e+01,-1.7027460096e+01,-1.6317405041e+01,1.1834491954e-01,7.6298855074e-01
1.0000000000e+00,-1.6594818971e+01,-1.5213087545e+01,-1.6697674867e+01,-1.5645812467e+01,2.2271295684e-01,1.2848453500e+00
1.0000000000e+00,-1.5747692443e+01,-1.5069266013e+01,-1.6088739366e+01,-1.5563134607e+01,1.0386472961e+00,1.5113525526e+00
1.0000000000e+00,-1.8129736356e+01,-1.6045665376e+01,-1.8413955924e+01,-1.6939426684e+01,7.6366727283e-01,2.4183989082e+00
1.0000000000e+00,-1.6205790082e+01,-1.5318895055e+01,-1.6233836920e+01,-1.5593671261e+01,5.8847651796e-02,7.4818350567e-01
1.0000000000e+00,-1.6679364605e+01,-1.5761875339e+01,-1.7033152969e+01,-1.6229501464e+01,1.1402799816e+00,1.4261315682e+00
1.0000000000e+00,-1.5716330946e+01,-1.5231236150e+01,-1.6170113920e+01,-1.5761623595e+01,1.4475941173e+00,1.6420309147e+00
1.0000000000e+00,-1.7341615591e+01,-1.6463464561e+01,-1.7620478915e+01,-1.6803553136e+01,8.4885109246e-01,1.0454300970e+00
1.0000000000e+00,-1.4493423867e+01,-1.4172501798e+01,-1.4506294238e+01,-1.4287948362e+01,2.5959297223e-02,2.8891105422e-01
1.0000000000e+00,-1.6224435139e+01,-1.4835379264e+01,-1.6402140116e+01,-1.5276033404e+01,3.9610836695e-01,1.3127338828e+00
1.0000000000e+00,-1.5953252628e+01,-1.5533095806e+01,-1.5977403269e+01,-1.5693393742e+01,5.1377969273e-02,4.0851301979e-01
1.0000000000e+00,-1.6320497977e+01,-1.5387564689e+01,-1.6422106216e+01,-1.5706375508e+01,2.1724486927e-01,8.9291265803e-01
1.0000000000e+00,-1.6963132719e+01,-1.6499414099e+01,-1.6985888795e+01,-1.6653328418e+01,4.7183043752e-02,4.2655694433e-01
1.0000000000e+00,-1.4776207588e+01,-1.4293101643e+01,-1.4949086349e+01,-1.4580076897e+01,5.3195014994e-01,8.4804975216e-01
1.0000000000e+00,-1.9296127465e+01,-1.8925254047e+01,-1.9600101650e+01,-1.9291386578e+01,8.9870913866e-01,1.0824431816e+00
2.0000000000e+00,-7.6574902548e+00,-7.3036151631e+00,-7.8417905813e+00,-7.5835433266e+00,5.8336820342e-01,8.2985385001e-01
2.0000000000e+00,-7.7966023193e+00,-7.3806605182e+00,-7.8946546366e+00,-7.5963207727e+00,2.1427026475e-01,5.4284962409e-01
2.0000000000e+00,-1.0448573067e+01,-9.6653203222e+00,-1.0493544852e+01,-9.9533183501e+00,9.5914538105e-02,7.5649753178e-01
2.0000000000e+00,-9.0078636656e+00,-8.3196697576e+00,-9.0421307048e+00,-8.5453736994e+00,6.6582509446e-02,5.7799414777e-01
2.0000000000e+00,-7.3645238547e+00,-7.0656258583e+00,-7.3834449821e+00,-7.1810765632e+00,3.8528708884e-02,2.8245976781e-01
2.0000000000e+00,-7.7372825236e+00,-7.2933024372e+00,-7.9127903910e+00,-7.5845841702e+00,5.3705931621e-01,8.3714572111e-01
2.0000000000e+00,-7.6704420969e+00,-7.1704330626e+00,-7.7346629254e+00,-7.4070094906e+00,1.3472005750e-01,5.5817325815e-01
2.0000000000e+00,-8.3674433341e+00,-7.8464492300e+00,-8.7086859752e+00,-8.3190233676e+00,1.0742440432e+00,1.4299150004e+00
2.0000000000e+00,-7.9316305809e+00,-7.3367459560e+00,-7.9828974938e+00,-7.5612510269e+00,1.1174416760e-01,5.7518320190e-01
2.0000000000e+00,-7.2192880584e+00,-6.8114108017e+00,-7.2457508323e+00,-6.9777939533e+00,5.4696955758e-02,4.1193766468e-01
2.0000000000e+00,-9.4954413023e+00,-9.3040303366e+00,-9.5056334716e+00,-9.3761938288e+00,2.0729080030e-02,1.8257718673e-01
2.0000000000e+00,-1.0446291711e+01,-9.8060525332e+00,-1.0728394194e+01,-1.0307867421e+01,7.9725526258e-01,1.3115911333e+00
2.0000000000e+00,-8.4166103106e+00,-7.7806856799e+00,-8.6029274522e+00,-8.1537154629e+00,5.8010564372e-01,1.0574983950e+00
2.0000000000e+00,-8.1147384977e+00,-7.4717733279e+00,-8.1594744318e+00,-7.6803551008e+00,9.5004632697e-02,5.6482515067e-01
2.0000000000e+00,-1.0313843958e+01,-9.6802380677e+00,-1.0568474451e+01,-1.0121150560e+01,5.3019071333e-01,1.0033533984e+00
2.0000000000e+00,-8.0319175407e+00,-7.3978776365e+00,-8.2616251686e+00,-7.8029359147e+00,6.7128263229e-01,1.1435463403e+00
2.0000000000e+00,-7.8016272467e+00,-7.1927081705e+00,-8.0091849555e+00,-7.5727046377e+00,6.3748355077e-01,1.0813664447e+00
2.0000000000e+00,-1.0792631782e+01,-9.6897211929e+00,-1.1173046652e+01,-1.0309612931e+01,9.8705523028e-01,1.7095308812e+00
2.0000000000e+00,-1.3050120969e+01,-1.0394432722e+01,-1.3400134601e+01,-1.2036821257e+01,7.1437983571e-01,3.3847348312e+00
2.0000000000e+00,-7.4992277367e+00,-7.0340338494e+00,-7.5179916926e+00,-7.1854504076e+00,3.7968702331e-02,3.9758184525e-01
2.0000000000e+00,-9.2123792576e+00,-8.6919500608e+00,-9.2762310124e+00,-8.8880876356e+00,1.3468428987e-01,5.1951878460e-01
2.0000000000e+00,-8.3270727835e+00,-8.0622138484e+00,-8.4050875840e+00,-8.2576656476e+00,1.6859423299e-01,4.1502567124e-01
2.0000000000e+00,-7.7171804024e+00,-7.1840051290e+00,-7.8995201066e+00,-7.4985523639e+00,5.3631401386e-01,8.9533211959e-01
2.0000000000e+00,-9.3071499077e+00,-7.5796430163e+00,-9.4784750999e+00,-8.1282669556e+00,3.7606776562e-01,1.5922619609e+00
2.0000000000e+00,-1.0219895691e+01,-8.9435278935e+00,-1.0624040921e+01,-9.7090578917e+00,1.2145081639e+00,2.1890287581e+00
2.0000000000e+00,-7.7383621731e+00,-7.4015275921e+00,-7.7537065890e+00,-7.5057536228e+00,3.1206126861e-02,2.7148993975e-01
2.0000000000e+00,-9.7342590862e+00,-8.4256158208e+00,-9.9424101504e+00,-9.0248181776e+00,4.4759980355e-01,1.5441428060e+00
2.0000000000e+00,-1.4320692945e+01,-1.2331085833e+01,-1.4746977197e+01,-1.3457366829e+01,8.9063884860e-01,2.4796453184e+00
2.0000000000e+00,-8.1542442276e+00,-7.5652926724e+00,-8.4982881182e+00,-8.0062205930e+00,1.0467323833e+00,1.3144319831e+00
2.0000000000e+00,-9.6793682162e+00,-8.1249667020e+00,-1.0270277923e+01,-9.1164548950e+00,1.5315446104e+00,2.8110302507e+00
2.0000000000e+00,-1.1459726844e+01,-1.0368672687e+01,-1.1545100558e+01,-1.0801648198e+01,1.7117419391e-01,1.0281953529e+00
2.0000000000e+00,-8.0690846252e+00,-7.3696604058e+00,-8.1051453563e+00,-7.6200364369e+00,7.5450273082e-02,6.1617827669e-01
2.0000000000e+00,-9.0505311755e+00,-8.7621065642e+00,-9.0754388139e+00,-8.8861242016e+00,5.1953982556e-02,2.9880777058e-01
2.0000000000e+00,-8.7884337232e+00,-8.4090036756e+00,-8.9302784309e+00,-8.6720459921e+00,3.0798113888e-01,6.1565070686e-01
2.0000000000e+00,-9.2334961739e+00,-7.7334533899e+00,-9.5543466481e+00,-8.4431207828e+00,7.5039103983e-01,2.0609398866e+00
2.0000000000e+00,-8.5431306929e+00,-7.4605614325e+00,-8.5877367638e+00,-7.7009611957e+00,9.8476512535e-02,7.4565879276e-01
2.0000000000e+00,-9.6044797645e+00,-8.9508644495e+00,-9.6400260637e+00,-9.1432221973e+00,7.5356133362e-02,5.3928124260e-01
2.0000000000e+00,-7.7102553014e+00,-7.4783016230e+00,-7.7199049239e+00,-7.5564796308e+00,1.9457838692e-02,2.0114446280e-01
2.0000000000e+00,-9.6644043300e+00,-9.0982019529e+00,-9.6830042619e+00,-9.2642274976e+00,3.7990917445e-02,4.4429668874e-01
2.0000000000e+00,-9.6236336900e+00,-8.8959690582e+00,-9.8016502478e+00,-9.2709384797e+00,5.3854002224e-01,1.0431343086e+00
2.0000000000e+00,-1.0277528453e+01,-9.9301835697e+00,-1.0308367402e+01,-1.0072220882e+01,6.3232681118e-02,3.4316686221e-01
2.0000000000e+00,-9.2742377754e+00,-8.8427776730e+00,-9.3320260621e+00,-9.0297595107e+00,1.1895843024e-01,4.4899207073e-01
2.0000000000e+00,-7.9219069883e+00,-7.3228835539e+00,-7.9484876867e+00,-7.5133979474e+00,5.3598121111e-02,5.0607218044e-01
2.0000000000e+00,-1.2621455410e+01,-1.1758672373e+01,-1.2699940691e+01,-1.2060350649e+01,1.6338908032e-01,7.7774778365e-01
2.0000000000e+00,-1.0743071899e+01,-9.8779239169e+00,-1.0788243024e+01,-1.0112560080e+01,9.5230027665e-02,6.7735557018e-01
2.0000000000e+00,-8.5128321318e+00,-7.9536572472e+00,-8.8723035492e+00,-8.4465883939e+00,1.1175043844e+00,1.4575443234e+00
2.0000000000e+00,-1.2805674765e+01,-1.2293188172e+01,-1.3040857153e+01,-1.2663558763e+01,6.7048132484e-01,1.0497829750e+00
2.0000000000e+00,-1.2568156522e+01,-1.2070461154e+01,-1.2621224963e+01,-1.2231885412e+01,1.1087271605e-01,4.4265432901e-01
2.0000000000e+00,-1.0774969663e+01,-9.7240449013e+00,-1.0884683074e+01,-1.0086719829e+01,2.4717181077e-01,1.0284686348e+00
2.0000000000e+00,-8.6211354892e+00,-8.3095204891e+00,-8.7961331643e+00,-8.5715209719e+00,5.4894327999e-01,7.6638590853e-01
2.0000000000e+00,-9.5406844427e+00,-8.1204441644e+00,-9.7138605887e+00,-8.6617957504e+00,3.8313761540e-01,1.4701320907e+00
2.0000000000e+00,-7.3572754353e+00,-7.0084373935e+00,-7.3895550824e+00,-7.1380986723e+00,6.7536552298e-02,3.3985250988e-01
2.0000000000e+00,-9.5287236397e+00,-8.8687987004e+00,-9.6909971725e+00,-9.3184442441e+00,3.1189452776e-01,9.1557352223e-01
2.0000000000e+00,-8.3917229591e+00,-7.9384249348e+00,-8.4127442067e+00,-8.0899641372e+00,4.1794984524e-02,3.9699332863e-01
2.0000000000e+00,-7.7481288390e+00,-7.5504899259e+00,-7.7592575557e+00,-7.6182451830e+00,2.2484822481e-02,1.7992405861e-01
2.0000000000e+00,-1.1413979598e+01,-9.7628565826e+00,-1.1939466433e+01,-1.0658863317e+01,1.3278543885e+00,2.4548149407e+00
2.0000000000e+00,-1.0871846232e+01,-1.0149778225e+01,-1.0902071106e+01,-1.0337483845e+01,6.2668904080e-02,5.2727319897e-01
2.0000000000e+00,-8.6124558938e+00,-8.2768588282e+00,-8.6266669487e+00,-8.3958684078e+00,2.8991326633e-02,3.0535002120e-01
2.0000000000e+00,-9.6307027220e+00,-8.8993076056e+00,-9.8063215766e+00,-9.2668859621e+00,5.4931553538e-01,1.0386487446e+00
2.0000000000e+00,-9.1769821662e+00,-8.7968636201e+00,-9.2010019455e+00,-8.9490810273e+00,5.0118589112e-02,3.7835209517e-01
2.0000000000e+00,-9.3303711643e+00,-8.4531552820e+00,-9.5517533265e+00,-8.9121020390e+00,6.3251377358e-01,1.3063490484e+00
2.0000000000e+00,-8.5739366476e+00,-8.2481068761e+00,-8.5874297155e+00,-8.3500058937e+00,2.7319793430e-02,2.8115481553e-01
2.0000000000e+00,-9.0986695102e+00,-8.4452291525e+00,-9.3242332809e+00,-8.8551460582e+00,6.3075842366e-01,1.1411221343e+00
2.0000000000e+00,-8.5551706290e+00,-8.1662277317e+00,-8.7267379617e+00,-8.4432648766e+00,5.3643802380e-01,8.0819590110e-01
2.0000000000e+00,-9.1433399964e+00,-8.6487089445e+00,-9.1897574415e+00,-8.8694842195e+00,9.4650298839e-02,5.0402668874e-01
2.0000000000e+00,-7.3623043062e+00,-6.9882686869e+00,-7.4160848031e+00,-7.1481843050e+00,1.0975480501e-01,3.8896826665e-01
2.0000000000e+00,-1.0975460129e+01,-1.0688030553e+01,-1.1002948063e+01,-1.0790209741e+01,5.6533788620e-02,2.7369950217e-01
2.0000000000e+00,-8.9373754534e+00,-8.2117925230e+00,-9.1668452140e+00,-8.6477163092e+00,6.7272521945e-01,1.2359882553e+00
2.0000000000e+00,-9.2315669207e+00,-8.5684983767e+00,-9.2604398080e+00,-8.7958720849e+00,5.9268749897e-02,5.8781164337e-01
2.0000000000e+00,-7.2864299969e+00,-6.8216707991e+00,-7.3353407954e+00,-7.0035509571e+00,1.0304231633e-01,4.5950359453e-01
2.0000000000e+00,-1.2533894553e+01,-1.1523574731e+01,-1.2613573151e+01,-1.1995485987e+01,1.6600192607e-01,1.0967362043e+00
2.0000000000e+00,-8.0383693006e+00,-7.6111621119e+00,-8.0927546828e+00,-7.7936664509e+00,1.1106355649e-01,4.4837056134e-01
2.0000000000e+00,-8.9138946312e+00,-8.4674473453e+00,-9.0817548225e+00,-8.7570471852e+00,5.2632026702e-01,8.4672291466e-01
2.0000000000e+00,-7.8190120364e+00,-7.4032604270e+00,-7.9937450637e+00,-7.6970621851e+00,5.1471660718e-01,8.2416758866e-01
2.0000000000e+00,-9.1268596829e+00,-8.6698245126e+00,-9.3053810390e+00,-8.9956859704e+00,5.4253370024e-01,8.7694851601e-01
2.0000000000e+00,-7.9889745557e+00,-7.2368163035e+00,-8.0210420101e+00,-7.4595671420e+00,6.7165295944e-02,6.0027406868e-01
2.0000000000e+00,-1.0971237646e+01,-1.0378703047e+01,-1.1001270348e+01,-1.0588932379e+01,6.1953600113e-02,5.4799635422e-01
2.0000000000e+00,-9.2777143348e+00,-8.4205744007e+00,-9.3087027134e+00,-8.6554346478e+00,6.6280295679e-02,6.7536150212e-01
2.0000000000e+00,-9.2817533932e+00,-8.0592972014e+00,-9.3526653079e+00,-8.3935385915e+00,1.5514043602e-01,9.8141734766e-01
2.0000000000e+00,-6.9574621225e+00,-6.3333997797e+00,-6.9827778196e+00,-6.5049205911e+00,5.1101847745e-02,4.6991993583e-01
2.0000000000e+00,-9.4422010420e+00,-7.9600828736e+00,-9.6369046210e+00,-8.4904144274e+00,4.4579861270e-01,1.4883636369e+00
2.0000000000e+00,-9.5372032539e+00,-9.0185957800e+00,-9.5667973211e+00,-9.2024701521e+00,6.1065314046e-02,4.5962075664e-01
2.0000000000e+00,-7.2766298257e+00,-7.1353902508e+00,-7.2885434065e+00,-7.1939267217e+00,2.3992547567e-02,1.4693843245e-01
2.0000000000e+00,-7.0439176233e+00,-6.6346748812e+00,-7.0741840809e+00,-6.7805779120e+00,6.1947037746e-02,3.8965355113e-01
2.0000000000e+00,-1.1189503998e+01,-1.0798696937e+01,-1.1239952350e+01,-1.0973312605e+01,1.0503264525e-01,4.2957577572e-01
2.0000000000e+00,-7.1271016278e+00,-6.7947547427e+00,-7.1754172767e+00,-6.9565559021e+00,1.0223292670e-01,3.9337287917e-01
2.0000000000e+00,-1.0904531408e+01,-1.0283496397e+01,-1.1014193218e+01,-1.0607755084e+01,2.3655903072e-01,7.3719558924e-01
2.0000000000e+00,-8.2871233070e+00,-7.8072622808e+00,-8.3703331473e+00,-8.0841692397e+00,1.5783753793e-01,5.6229499425e-01
2.0000000000e+00,-7.5616774168e+00,-6.9102404637e+00,-7.6019650706e+00,-7.1286234177e+00,8.5212680114e-02,6.0007878593e-01
2.0000000000e+00,-8.0372910669e+00,-7.1615908265e+00,-8.0713913356e+00,-7.4363112725e+00,6.8746937288e-02,7.1807218141e-01
2.0000000000e+00,-8.0799919727e+00,-7.7217059749e+00,-8.0931982266e+00,-7.8336037704e+00,2.7232634986e-02,2.9760654057e-01
2.0000000000e+00,-7.6372570219e+00,-7.1362267237e+00,-7.6576527498e+00,-7.2958645837e+00,4.1128574775e-02,4.3976023990e-01
2.0000000000e+00,-8.7777673935e+00,-8.0986275083e+00,-8.9906828497e+00,-8.5271684340e+00,6.4042293394e-01,1.1600660391e+00
2.0000000000e+00,-8.3971104411e+00,-7.9196827730e+00,-8.4100719818e+00,-8.0357121628e+00,2.6073307779e-02,3.2725472551e-01
2.0000000000e+00,-8.0026014407e+00,-6.9192079459e+00,-8.0952111174e+00,-7.2780317697e+00,2.0255915972e-01,1.0102739904e+00
2.0000000000e+00,-1.0038182209e+01,-9.5520740960e+00,-1.0135349947e+01,-9.8303706536e+00,1.8653265339e-01,5.6457591955e-01
2.0000000000e+00,-1.0269019273e+01,-8.4752733484e+00,-1.0455535385e+01,-9.2353534515e+00,3.9449737801e-01,1.9214115470e+00
2.0000000000e+00,-1.1051269113e+01,-8.1261448780e+00,-1.1571373868e+01,-9.2224381562e+00,1.2935809116e+00,3.4851801364e+00
2.0000000000e+00,-8.0559986181e+00,-7.7357823217e+00,-8.0710631794e+00,-7.8666134302e+00,3.0556891527e-02,3.1147378077e-01
2.0000000000e+00,-8.0531184082e+00,-6.7995929270e+00,-8.1307343010e+00,-7.1140336825e+00,1.6909795324e-01,9.5863676139e-01
2.0000000000e+00,-7.8529532321e+00,-7.1179256816e+00,-7.8860099233e+00,-7.3994357428e+00,6.6383611380e-02,7.0220308259e-01
2.0000000000e+00,-9.1011822166e+00,-8.2720246393e+00,-9.3484862095e+00,-8.8334904748e+00,6.6894188195e-01,1.3520690734e+00
2.0000000000e+00,-9.3632101850e+00,-8.4363175409e+00,-9.4129385547e+00,-8.7577506614e+00,1.0375296829e-01,8.3502799301e-01
2.0000000000e+00,-7.5584138124e+00,-7.1133916201e+00,-7.5949682292e+00,-7.2763011145e+00,7.6084658884e-02,4.1137693698e-01
2.0000000000e+00,-7.7507302876e+00,-7.3475825094e+00,-7.7781689913e+00,-7.4864053831e+00,5.4885093779e-02,3.6594948118e-01
